Site,Date,Hour,ED Enc,ED Enc Admitted,Year,Month,Day,Weekday
A,2025-05-19,3,44,17,2025,5,19,1
A,2025-05-19,4,35,11,2025,5,19,1
A,2025-05-20,1,12,9,2025,5,20,2
A,2025-05-20,2,40,16,2025,5,20,2
A,2025-05-20,3,42,15,2025,5,20,2
A,2025-05-20,4,33,12,2025,5,20,2
A,2025-05-21,1,14,5,2025,5,21,3
A,2025-05-21,2,32,12,2025,5,21,3
A,2025-05-21,3,43,12,2025,5,21,3
A,2025-05-21,4,38,12,2025,5,21,3
A,2025-05-22,1,22,5,2025,5,22,4
A,2025-05-22,2,22,6,2025,5,22,4
A,2025-05-22,3,35,15,2025,5,22,4
A,2025-05-22,4,39,8,2025,5,22,4
A,2025-05-23,1,15,5,2025,5,23,5
A,2025-05-23,2,42,14,2025,5,23,5
A,2025-05-23,3,47,18,2025,5,23,5
A,2025-05-23,4,39,11,2025,5,23,5
A,2025-05-24,1,15,5,2025,5,24,6
A,2025-05-24,2,26,8,2025,5,24,6
A,2025-05-24,3,45,16,2025,5,24,6
A,2025-05-24,4,39,10,2025,5,24,6
A,2025-05-25,1,20,6,2025,5,25,7
A,2025-05-25,2,20,6,2025,5,25,7
A,2025-05-25,3,34,13,2025,5,25,7
A,2025-05-25,4,40,12,2025,5,25,7
A,2025-05-26,1,20,2,2025,5,26,1
A,2025-05-26,2,31,11,2025,5,26,1
A,2025-05-26,3,32,10,2025,5,26,1
A,2025-05-26,4,48,14,2025,5,26,1
A,2025-05-27,1,9,1,2025,5,27,2
A,2025-05-27,2,38,7,2025,5,27,2
A,2025-05-27,3,49,17,2025,5,27,2
A,2025-05-27,4,33,6,2025,5,27,2
A,2025-05-28,1,15,5,2025,5,28,3
A,2025-05-28,2,33,10,2025,5,28,3
A,2025-05-28,3,43,14,2025,5,28,3
A,2025-05-28,4,33,6,2025,5,28,3
A,2025-05-29,1,15,4,2025,5,29,4
A,2025-05-29,2,29,6,2025,5,29,4
A,2025-05-29,3,42,11,2025,5,29,4
A,2025-05-29,4,36,9,2025,5,29,4
A,2025-05-30,1,16,3,2025,5,30,5
A,2025-05-30,2,27,8,2025,5,30,5
A,2025-05-30,3,45,19,2025,5,30,5
A,2025-05-30,4,40,14,2025,5,30,5
A,2025-05-31,1,15,4,2025,5,31,6
A,2025-05-31,2,23,14,2025,5,31,6
A,2025-05-31,3,43,14,2025,5,31,6
A,2025-05-31,4,45,14,2025,5,31,6
A,2025-06-01,1,19,8,2025,6,1,7
A,2025-06-01,2,31,13,2025,6,1,7
A,2025-06-01,3,43,12,2025,6,1,7
A,2025-06-01,4,38,11,2025,6,1,7
A,2025-06-02,1,15,7,2025,6,2,1
A,2025-06-02,2,43,17,2025,6,2,1
A,2025-06-02,3,55,20,2025,6,2,1
A,2025-06-02,4,44,9,2025,6,2,1
A,2025-06-03,1,14,5,2025,6,3,2
A,2025-06-03,2,31,15,2025,6,3,2
A,2025-06-03,3,54,17,2025,6,3,2
A,2025-06-03,4,47,14,2025,6,3,2
A,2025-06-04,1,23,9,2025,6,4,3
A,2025-06-04,2,32,9,2025,6,4,3
A,2025-06-04,3,45,20,2025,6,4,3
A,2025-06-04,4,37,14,2025,6,4,3
A,2025-06-05,1,14,7,2025,6,5,4
A,2025-06-05,2,34,12,2025,6,5,4
A,2025-06-05,3,46,19,2025,6,5,4
A,2025-06-05,4,46,8,2025,6,5,4
A,2025-06-06,1,11,1,2025,6,6,5
A,2025-06-06,2,35,10,2025,6,6,5
A,2025-06-06,3,52,18,2025,6,6,5
A,2025-06-06,4,43,7,2025,6,6,5
A,2025-06-07,1,16,6,2025,6,7,6
A,2025-06-07,2,30,9,2025,6,7,6
A,2025-06-07,3,46,11,2025,6,7,6
A,2025-06-07,4,36,11,2025,6,7,6
A,2025-06-08,1,14,5,2025,6,8,7
A,2025-06-08,2,28,8,2025,6,8,7
A,2025-06-08,3,37,11,2025,6,8,7
A,2025-06-08,4,32,12,2025,6,8,7
A,2025-06-09,1,12,1,2025,6,9,1
A,2025-06-09,2,36,7,2025,6,9,1
A,2025-06-09,3,54,19,2025,6,9,1
A,2025-06-09,4,41,6,2025,6,9,1
A,2025-06-10,1,16,5,2025,6,10,2
A,2025-06-10,2,25,7,2025,6,10,2
A,2025-06-10,3,40,18,2025,6,10,2
A,2025-06-10,4,38,9,2025,6,10,2
A,2025-06-11,1,15,6,2025,6,11,3
A,2025-06-11,2,25,10,2025,6,11,3
A,2025-06-11,3,36,11,2025,6,11,3
A,2025-06-11,4,36,15,2025,6,11,3
A,2025-06-12,1,13,6,2025,6,12,4
A,2025-06-12,2,43,14,2025,6,12,4
A,2025-06-12,3,44,18,2025,6,12,4
A,2025-06-12,4,48,13,2025,6,12,4
A,2025-06-13,1,16,7,2025,6,13,5
A,2025-06-13,2,33,9,2025,6,13,5
A,2025-06-13,3,41,9,2025,6,13,5
A,2025-06-13,4,37,9,2025,6,13,5
A,2025-06-14,1,19,3,2025,6,14,6
A,2025-06-14,2,25,9,2025,6,14,6
A,2025-06-14,3,29,9,2025,6,14,6
A,2025-06-14,4,33,10,2025,6,14,6
A,2025-06-15,1,21,5,2025,6,15,7
A,2025-06-15,2,30,8,2025,6,15,7
A,2025-06-15,3,45,15,2025,6,15,7
A,2025-06-15,4,31,6,2025,6,15,7
A,2025-06-16,1,13,3,2025,6,16,1
A,2025-06-16,2,30,4,2025,6,16,1
A,2025-06-16,3,44,25,2025,6,16,1
A,2025-06-16,4,42,11,2025,6,16,1
A,2025-06-17,1,16,4,2025,6,17,2
A,2025-06-17,2,38,11,2025,6,17,2
A,2025-06-17,3,41,21,2025,6,17,2
A,2025-06-17,4,31,12,2025,6,17,2
A,2025-06-18,1,16,5,2025,6,18,3
A,2025-06-18,2,26,10,2025,6,18,3
A,2025-06-18,3,40,15,2025,6,18,3
A,2025-06-18,4,46,11,2025,6,18,3
A,2025-06-19,1,16,4,2025,6,19,4
A,2025-06-19,2,29,10,2025,6,19,4
A,2025-06-19,3,36,9,2025,6,19,4
A,2025-06-19,4,42,8,2025,6,19,4
A,2025-06-20,1,12,4,2025,6,20,5
A,2025-06-20,2,27,7,2025,6,20,5
A,2025-06-20,3,59,26,2025,6,20,5
A,2025-06-20,4,53,19,2025,6,20,5
A,2025-06-21,1,17,4,2025,6,21,6
A,2025-06-21,2,27,10,2025,6,21,6
A,2025-06-21,3,28,10,2025,6,21,6
A,2025-06-21,4,41,16,2025,6,21,6
A,2025-06-22,1,24,3,2025,6,22,7
A,2025-06-22,2,22,10,2025,6,22,7
A,2025-06-22,3,48,10,2025,6,22,7
A,2025-06-22,4,48,21,2025,6,22,7
A,2025-06-23,1,7,3,2025,6,23,1
A,2025-06-23,2,35,15,2025,6,23,1
A,2025-06-23,3,53,25,2025,6,23,1
A,2025-06-23,4,46,16,2025,6,23,1
A,2025-06-24,1,15,6,2025,6,24,2
A,2025-06-24,2,32,14,2025,6,24,2
A,2025-06-24,3,43,18,2025,6,24,2
A,2025-06-24,4,37,8,2025,6,24,2
A,2025-06-25,1,18,7,2025,6,25,3
A,2025-06-25,2,31,11,2025,6,25,3
A,2025-06-25,3,41,16,2025,6,25,3
A,2025-06-25,4,50,16,2025,6,25,3
A,2025-06-26,1,9,0,2025,6,26,4
A,2025-06-26,2,28,9,2025,6,26,4
A,2025-06-26,3,45,21,2025,6,26,4
A,2025-06-26,4,35,12,2025,6,26,4
A,2025-06-27,1,16,8,2025,6,27,5
A,2025-06-27,2,38,11,2025,6,27,5
A,2025-06-27,3,51,21,2025,6,27,5
A,2025-06-27,4,42,15,2025,6,27,5
A,2025-06-28,1,17,8,2025,6,28,6
A,2025-06-28,2,30,15,2025,6,28,6
A,2025-06-28,3,38,13,2025,6,28,6
A,2025-06-28,4,45,13,2025,6,28,6
A,2025-06-29,1,10,6,2025,6,29,7
A,2025-06-29,2,26,12,2025,6,29,7
A,2025-06-29,3,34,13,2025,6,29,7
A,2025-06-29,4,47,8,2025,6,29,7
A,2025-06-30,1,9,4,2025,6,30,1
A,2025-06-30,2,29,9,2025,6,30,1
A,2025-06-30,3,40,18,2025,6,30,1
A,2025-06-30,4,41,8,2025,6,30,1
A,2025-07-01,1,17,5,2025,7,1,2
A,2025-07-01,2,25,9,2025,7,1,2
A,2025-07-01,3,61,14,2025,7,1,2
A,2025-07-01,4,37,9,2025,7,1,2
A,2025-07-02,1,9,1,2025,7,2,3
A,2025-07-02,2,28,10,2025,7,2,3
A,2025-07-02,3,41,16,2025,7,2,3
A,2025-07-02,4,34,8,2025,7,2,3
A,2025-07-03,1,14,4,2025,7,3,4
A,2025-07-03,2,33,11,2025,7,3,4
A,2025-07-03,3,44,15,2025,7,3,4
A,2025-07-03,4,34,9,2025,7,3,4
A,2025-07-04,1,19,9,2025,7,4,5
A,2025-07-04,2,31,9,2025,7,4,5
A,2025-07-04,3,44,10,2025,7,4,5
A,2025-07-04,4,41,16,2025,7,4,5
A,2025-07-05,1,13,7,2025,7,5,6
A,2025-07-05,2,32,12,2025,7,5,6
A,2025-07-05,3,44,13,2025,7,5,6
A,2025-07-05,4,28,5,2025,7,5,6
A,2025-07-06,1,10,4,2025,7,6,7
A,2025-07-06,2,23,15,2025,7,6,7
A,2025-07-06,3,31,13,2025,7,6,7
A,2025-07-06,4,48,9,2025,7,6,7
A,2025-07-07,1,11,1,2025,7,7,1
A,2025-07-07,2,32,12,2025,7,7,1
A,2025-07-07,3,52,21,2025,7,7,1
A,2025-07-07,4,38,11,2025,7,7,1
A,2025-07-08,1,16,3,2025,7,8,2
A,2025-07-08,2,24,14,2025,7,8,2
A,2025-07-08,3,41,11,2025,7,8,2
A,2025-07-08,4,42,13,2025,7,8,2
A,2025-07-09,1,17,4,2025,7,9,3
A,2025-07-09,2,36,10,2025,7,9,3
A,2025-07-09,3,51,10,2025,7,9,3
A,2025-07-09,4,34,10,2025,7,9,3
A,2025-07-10,1,11,5,2025,7,10,4
A,2025-07-10,2,36,17,2025,7,10,4
A,2025-07-10,3,51,12,2025,7,10,4
A,2025-07-10,4,33,10,2025,7,10,4
A,2025-07-11,1,16,7,2025,7,11,5
A,2025-07-11,2,20,8,2025,7,11,5
A,2025-07-11,3,53,13,2025,7,11,5
A,2025-07-11,4,54,16,2025,7,11,5
A,2025-07-12,1,15,4,2025,7,12,6
A,2025-07-12,2,22,4,2025,7,12,6
A,2025-07-12,3,39,9,2025,7,12,6
A,2025-07-12,4,39,11,2025,7,12,6
A,2025-07-13,1,16,8,2025,7,13,7
A,2025-07-13,2,30,10,2025,7,13,7
A,2025-07-13,3,40,17,2025,7,13,7
A,2025-07-13,4,34,7,2025,7,13,7
A,2025-07-14,1,16,7,2025,7,14,1
A,2025-07-14,2,27,12,2025,7,14,1
A,2025-07-14,3,44,23,2025,7,14,1
A,2025-07-14,4,51,15,2025,7,14,1
A,2025-07-15,1,15,4,2025,7,15,2
A,2025-07-15,2,30,15,2025,7,15,2
A,2025-07-15,3,48,17,2025,7,15,2
A,2025-07-15,4,33,12,2025,7,15,2
A,2025-07-16,1,9,2,2025,7,16,3
A,2025-07-16,2,34,12,2025,7,16,3
A,2025-07-16,3,38,20,2025,7,16,3
A,2025-07-16,4,31,7,2025,7,16,3
A,2025-07-17,1,17,6,2025,7,17,4
A,2025-07-17,2,23,10,2025,7,17,4
A,2025-07-17,3,29,10,2025,7,17,4
A,2025-07-17,4,44,11,2025,7,17,4
A,2025-07-18,1,16,5,2025,7,18,5
A,2025-07-18,2,35,9,2025,7,18,5
A,2025-07-18,3,55,18,2025,7,18,5
A,2025-07-18,4,33,12,2025,7,18,5
A,2025-07-19,1,25,5,2025,7,19,6
A,2025-07-19,2,25,8,2025,7,19,6
A,2025-07-19,3,42,17,2025,7,19,6
A,2025-07-19,4,46,16,2025,7,19,6
A,2025-07-20,1,23,5,2025,7,20,7
A,2025-07-20,2,30,6,2025,7,20,7
A,2025-07-20,3,50,20,2025,7,20,7
A,2025-07-20,4,42,18,2025,7,20,7
A,2025-07-21,1,19,4,2025,7,21,1
A,2025-07-21,2,28,8,2025,7,21,1
A,2025-07-21,3,44,14,2025,7,21,1
A,2025-07-21,4,44,14,2025,7,21,1
A,2025-07-22,1,16,4,2025,7,22,2
A,2025-07-22,2,42,12,2025,7,22,2
A,2025-07-22,3,43,17,2025,7,22,2
A,2025-07-22,4,32,14,2025,7,22,2
A,2025-07-23,1,12,2,2025,7,23,3
A,2025-07-23,2,33,11,2025,7,23,3
A,2025-07-23,3,49,19,2025,7,23,3
A,2025-07-23,4,37,13,2025,7,23,3
A,2025-07-24,1,18,9,2025,7,24,4
A,2025-07-24,2,35,16,2025,7,24,4
A,2025-07-24,3,52,17,2025,7,24,4
A,2025-07-24,4,45,17,2025,7,24,4
A,2025-07-25,1,25,6,2025,7,25,5
A,2025-07-25,2,37,11,2025,7,25,5
A,2025-07-25,3,54,24,2025,7,25,5
A,2025-07-25,4,40,15,2025,7,25,5
A,2025-07-26,1,8,0,2025,7,26,6
A,2025-07-26,2,16,9,2025,7,26,6
A,2025-07-26,3,36,7,2025,7,26,6
A,2025-07-26,4,45,11,2025,7,26,6
A,2025-07-27,1,10,4,2025,7,27,7
A,2025-07-27,2,28,11,2025,7,27,7
A,2025-07-27,3,48,14,2025,7,27,7
A,2025-07-27,4,40,10,2025,7,27,7
A,2025-07-28,1,13,5,2025,7,28,1
A,2025-07-28,2,22,9,2025,7,28,1
A,2025-07-28,3,46,17,2025,7,28,1
A,2025-07-28,4,28,11,2025,7,28,1
A,2025-07-29,1,8,3,2025,7,29,2
A,2025-07-29,2,17,9,2025,7,29,2
A,2025-07-29,3,49,16,2025,7,29,2
A,2025-07-29,4,43,9,2025,7,29,2
A,2025-07-30,1,16,8,2025,7,30,3
A,2025-07-30,2,28,10,2025,7,30,3
A,2025-07-30,3,41,18,2025,7,30,3
A,2025-07-30,4,32,13,2025,7,30,3
A,2025-07-31,1,14,4,2025,7,31,4
A,2025-07-31,2,28,13,2025,7,31,4
A,2025-07-31,3,36,12,2025,7,31,4
A,2025-07-31,4,37,9,2025,7,31,4
A,2025-08-01,1,16,2,2025,8,1,5
A,2025-08-01,2,32,9,2025,8,1,5
A,2025-08-01,3,51,17,2025,8,1,5
A,2025-08-01,4,35,10,2025,8,1,5
A,2025-08-02,1,16,5,2025,8,2,6
A,2025-08-02,2,22,6,2025,8,2,6
A,2025-08-02,3,34,11,2025,8,2,6
A,2025-08-02,4,43,17,2025,8,2,6
A,2025-08-03,1,11,6,2025,8,3,7
A,2025-08-03,2,26,10,2025,8,3,7
A,2025-08-03,3,43,15,2025,8,3,7
A,2025-08-03,4,36,14,2025,8,3,7
A,2025-08-04,1,18,4,2025,8,4,1
A,2025-08-04,2,42,16,2025,8,4,1
A,2025-08-04,3,49,16,2025,8,4,1
A,2025-08-04,4,34,18,2025,8,4,1
A,2025-08-05,1,12,3,2025,8,5,2
A,2025-08-05,2,29,11,2025,8,5,2
A,2025-08-05,3,59,19,2025,8,5,2
A,2025-08-05,4,44,15,2025,8,5,2
A,2025-08-06,1,15,4,2025,8,6,3
A,2025-08-06,2,23,6,2025,8,6,3
A,2025-08-06,3,52,23,2025,8,6,3
A,2025-08-06,4,29,11,2025,8,6,3
A,2025-08-07,1,17,7,2025,8,7,4
A,2025-08-07,2,25,9,2025,8,7,4
A,2025-08-07,3,43,13,2025,8,7,4
A,2025-08-07,4,34,9,2025,8,7,4
A,2025-08-08,1,16,3,2025,8,8,5
A,2025-08-08,2,30,7,2025,8,8,5
A,2025-08-08,3,45,18,2025,8,8,5
A,2025-08-08,4,41,13,2025,8,8,5
A,2025-08-09,1,10,5,2025,8,9,6
A,2025-08-09,2,31,8,2025,8,9,6
A,2025-08-09,3,38,12,2025,8,9,6
A,2025-08-09,4,49,12,2025,8,9,6
A,2025-08-10,1,20,9,2025,8,10,7
A,2025-08-10,2,31,10,2025,8,10,7
A,2025-08-10,3,43,12,2025,8,10,7
A,2025-08-10,4,37,10,2025,8,10,7
A,2025-08-11,1,17,10,2025,8,11,1
A,2025-08-11,2,37,14,2025,8,11,1
A,2025-08-11,3,65,17,2025,8,11,1
A,2025-08-11,4,33,7,2025,8,11,1
A,2025-08-12,1,16,1,2025,8,12,2
A,2025-08-12,2,30,12,2025,8,12,2
A,2025-08-12,3,50,21,2025,8,12,2
A,2025-08-12,4,36,9,2025,8,12,2
A,2025-08-13,1,16,6,2025,8,13,3
A,2025-08-13,2,39,9,2025,8,13,3
A,2025-08-13,3,52,18,2025,8,13,3
A,2025-08-13,4,37,12,2025,8,13,3
A,2025-08-14,1,6,0,2025,8,14,4
A,2025-08-14,2,34,15,2025,8,14,4
A,2025-08-14,3,53,15,2025,8,14,4
A,2025-08-14,4,43,15,2025,8,14,4
A,2025-08-15,1,17,5,2025,8,15,5
A,2025-08-15,2,29,12,2025,8,15,5
A,2025-08-15,3,58,21,2025,8,15,5
A,2025-08-15,4,47,12,2025,8,15,5
A,2025-08-16,1,23,6,2025,8,16,6
A,2025-08-16,2,29,8,2025,8,16,6
A,2025-08-16,3,42,20,2025,8,16,6
A,2025-08-16,4,36,9,2025,8,16,6
A,2025-08-17,1,13,4,2025,8,17,7
A,2025-08-17,2,16,4,2025,8,17,7
A,2025-08-17,3,45,15,2025,8,17,7
A,2025-08-17,4,35,12,2025,8,17,7
A,2025-08-18,1,14,3,2025,8,18,1
A,2025-08-18,2,27,7,2025,8,18,1
A,2025-08-18,3,57,25,2025,8,18,1
A,2025-08-18,4,57,13,2025,8,18,1
A,2025-08-19,1,11,0,2025,8,19,2
A,2025-08-19,2,31,13,2025,8,19,2
A,2025-08-19,3,24,13,2025,8,19,2
A,2025-08-19,4,33,9,2025,8,19,2
A,2025-08-20,1,12,4,2025,8,20,3
A,2025-08-20,2,27,10,2025,8,20,3
A,2025-08-20,3,44,14,2025,8,20,3
A,2025-08-20,4,48,14,2025,8,20,3
A,2025-08-21,1,13,7,2025,8,21,4
A,2025-08-21,2,31,8,2025,8,21,4
A,2025-08-21,3,47,18,2025,8,21,4
A,2025-08-21,4,38,9,2025,8,21,4
A,2025-08-22,1,12,5,2025,8,22,5
A,2025-08-22,2,28,15,2025,8,22,5
A,2025-08-22,3,63,22,2025,8,22,5
A,2025-08-22,4,45,10,2025,8,22,5
A,2025-08-23,1,19,5,2025,8,23,6
A,2025-08-23,2,32,9,2025,8,23,6
A,2025-08-23,3,54,17,2025,8,23,6
A,2025-08-23,4,45,11,2025,8,23,6
A,2025-08-24,1,13,2,2025,8,24,7
A,2025-08-24,2,23,7,2025,8,24,7
A,2025-08-24,3,23,8,2025,8,24,7
A,2025-08-24,4,44,10,2025,8,24,7
A,2025-08-25,1,18,8,2025,8,25,1
A,2025-08-25,2,33,16,2025,8,25,1
A,2025-08-25,3,51,18,2025,8,25,1
A,2025-08-25,4,43,10,2025,8,25,1
A,2025-08-26,1,18,5,2025,8,26,2
A,2025-08-26,2,38,13,2025,8,26,2
A,2025-08-26,3,49,20,2025,8,26,2
A,2025-08-26,4,36,14,2025,8,26,2
A,2025-08-27,1,16,4,2025,8,27,3
A,2025-08-27,2,29,7,2025,8,27,3
A,2025-08-27,3,33,12,2025,8,27,3
A,2025-08-27,4,43,11,2025,8,27,3
A,2025-08-28,1,16,4,2025,8,28,4
A,2025-08-28,2,29,9,2025,8,28,4
A,2025-08-28,3,49,19,2025,8,28,4
A,2025-08-28,4,32,6,2025,8,28,4
A,2025-08-29,1,11,4,2025,8,29,5
A,2025-08-29,2,36,15,2025,8,29,5
A,2025-08-29,3,48,24,2025,8,29,5
A,2025-08-29,4,38,11,2025,8,29,5
A,2025-08-30,1,12,1,2025,8,30,6
A,2025-08-30,2,30,9,2025,8,30,6
A,2025-08-30,3,45,10,2025,8,30,6
A,2025-08-30,4,34,10,2025,8,30,6
A,2025-08-31,1,14,3,2025,8,31,7
A,2025-08-31,2,31,11,2025,8,31,7
A,2025-08-31,3,49,14,2025,8,31,7
A,2025-08-31,4,50,8,2025,8,31,7
B,2018-01-01,1,34,5,2018,1,1,1
B,2018-01-01,2,46,11,2018,1,1,1
B,2018-01-01,3,57,11,2018,1,1,1
B,2018-01-01,4,51,5,2018,1,1,1
B,2018-01-02,1,15,6,2018,1,2,2
B,2018-01-02,2,22,7,2018,1,2,2
B,2018-01-02,3,46,17,2018,1,2,2
B,2018-01-02,4,50,7,2018,1,2,2
B,2018-01-03,1,14,1,2018,1,3,3
B,2018-01-03,2,36,11,2018,1,3,3
B,2018-01-03,3,45,17,2018,1,3,3
B,2018-01-03,4,39,11,2018,1,3,3
B,2018-01-04,1,19,5,2018,1,4,4
B,2018-01-04,2,29,13,2018,1,4,4
B,2018-01-04,3,46,16,2018,1,4,4
B,2018-01-04,4,39,8,2018,1,4,4
B,2018-01-05,1,17,5,2018,1,5,5
B,2018-01-05,2,35,14,2018,1,5,5
B,2018-01-05,3,38,12,2018,1,5,5
B,2018-01-05,4,51,10,2018,1,5,5
B,2018-01-06,1,16,2,2018,1,6,6
B,2018-01-06,2,33,10,2018,1,6,6
B,2018-01-06,3,34,7,2018,1,6,6
B,2018-01-06,4,72,15,2018,1,6,6
B,2018-01-07,1,18,3,2018,1,7,7
B,2018-01-07,2,57,13,2018,1,7,7
B,2018-01-07,3,52,9,2018,1,7,7
B,2018-01-07,4,69,11,2018,1,7,7
B,2018-01-08,1,17,4,2018,1,8,1
B,2018-01-08,2,23,9,2018,1,8,1
B,2018-01-08,3,54,16,2018,1,8,1
B,2018-01-08,4,49,9,2018,1,8,1
B,2018-01-09,1,21,5,2018,1,9,2
B,2018-01-09,2,28,9,2018,1,9,2
B,2018-01-09,3,43,12,2018,1,9,2
B,2018-01-09,4,67,8,2018,1,9,2
B,2018-01-10,1,27,4,2018,1,10,3
B,2018-01-10,2,35,9,2018,1,10,3
B,2018-01-10,3,57,17,2018,1,10,3
B,2018-01-10,4,58,15,2018,1,10,3
B,2018-01-11,1,15,9,2018,1,11,4
B,2018-01-11,2,24,6,2018,1,11,4
B,2018-01-11,3,41,16,2018,1,11,4
B,2018-01-11,4,52,7,2018,1,11,4
B,2018-01-12,1,25,6,2018,1,12,5
B,2018-01-12,2,32,11,2018,1,12,5
B,2018-01-12,3,43,13,2018,1,12,5
B,2018-01-12,4,50,10,2018,1,12,5
B,2018-01-13,1,23,4,2018,1,13,6
B,2018-01-13,2,41,8,2018,1,13,6
B,2018-01-13,3,42,9,2018,1,13,6
B,2018-01-13,4,55,10,2018,1,13,6
B,2018-01-14,1,24,6,2018,1,14,7
B,2018-01-14,2,40,5,2018,1,14,7
B,2018-01-14,3,45,7,2018,1,14,7
B,2018-01-14,4,54,6,2018,1,14,7
B,2018-01-15,1,15,4,2018,1,15,1
B,2018-01-15,2,24,9,2018,1,15,1
B,2018-01-15,3,40,16,2018,1,15,1
B,2018-01-15,4,49,8,2018,1,15,1
B,2018-01-16,1,19,6,2018,1,16,2
B,2018-01-16,2,35,7,2018,1,16,2
B,2018-01-16,3,49,17,2018,1,16,2
B,2018-01-16,4,45,9,2018,1,16,2
B,2018-01-17,1,22,9,2018,1,17,3
B,2018-01-17,2,33,12,2018,1,17,3
B,2018-01-17,3,50,16,2018,1,17,3
B,2018-01-17,4,51,14,2018,1,17,3
B,2018-01-18,1,21,1,2018,1,18,4
B,2018-01-18,2,43,12,2018,1,18,4
B,2018-01-18,3,60,25,2018,1,18,4
B,2018-01-18,4,54,9,2018,1,18,4
B,2018-01-19,1,23,3,2018,1,19,5
B,2018-01-19,2,39,13,2018,1,19,5
B,2018-01-19,3,54,14,2018,1,19,5
B,2018-01-19,4,64,14,2018,1,19,5
B,2018-01-20,1,33,4,2018,1,20,6
B,2018-01-20,2,39,9,2018,1,20,6
B,2018-01-20,3,65,15,2018,1,20,6
B,2018-01-20,4,58,12,2018,1,20,6
B,2018-01-21,1,31,2,2018,1,21,7
B,2018-01-21,2,41,8,2018,1,21,7
B,2018-01-21,3,54,14,2018,1,21,7
B,2018-01-21,4,68,8,2018,1,21,7
B,2018-01-22,1,16,3,2018,1,22,1
B,2018-01-22,2,35,5,2018,1,22,1
B,2018-01-22,3,50,13,2018,1,22,1
B,2018-01-22,4,63,16,2018,1,22,1
B,2018-01-23,1,13,2,2018,1,23,2
B,2018-01-23,2,35,8,2018,1,23,2
B,2018-01-23,3,44,9,2018,1,23,2
B,2018-01-23,4,63,16,2018,1,23,2
B,2018-01-24,1,35,10,2018,1,24,3
B,2018-01-24,2,36,18,2018,1,24,3
B,2018-01-24,3,43,15,2018,1,24,3
B,2018-01-24,4,51,9,2018,1,24,3
B,2018-01-25,1,12,2,2018,1,25,4
B,2018-01-25,2,49,6,2018,1,25,4
B,2018-01-25,3,52,11,2018,1,25,4
B,2018-01-25,4,41,4,2018,1,25,4
B,2018-01-26,1,13,1,2018,1,26,5
B,2018-01-26,2,43,10,2018,1,26,5
B,2018-01-26,3,55,18,2018,1,26,5
B,2018-01-26,4,55,8,2018,1,26,5
B,2018-01-27,1,31,9,2018,1,27,6
B,2018-01-27,2,36,13,2018,1,27,6
B,2018-01-27,3,55,9,2018,1,27,6
B,2018-01-27,4,71,14,2018,1,27,6
B,2018-01-28,1,25,5,2018,1,28,7
B,2018-01-28,2,44,14,2018,1,28,7
B,2018-01-28,3,49,7,2018,1,28,7
B,2018-01-28,4,58,3,2018,1,28,7
B,2018-01-29,1,20,5,2018,1,29,1
B,2018-01-29,2,35,8,2018,1,29,1
B,2018-01-29,3,49,8,2018,1,29,1
B,2018-01-29,4,52,8,2018,1,29,1
B,2018-01-30,1,19,3,2018,1,30,2
B,2018-01-30,2,32,13,2018,1,30,2
B,2018-01-30,3,42,12,2018,1,30,2
B,2018-01-30,4,52,10,2018,1,30,2
B,2018-01-31,1,21,2,2018,1,31,3
B,2018-01-31,2,21,2,2018,1,31,3
B,2018-01-31,3,37,13,2018,1,31,3
B,2018-01-31,4,47,6,2018,1,31,3
B,2018-02-01,1,25,6,2018,2,1,4
B,2018-02-01,2,29,8,2018,2,1,4
B,2018-02-01,3,46,20,2018,2,1,4
B,2018-02-01,4,49,14,2018,2,1,4
B,2018-02-02,1,25,7,2018,2,2,5
B,2018-02-02,2,30,6,2018,2,2,5
B,2018-02-02,3,47,15,2018,2,2,5
B,2018-02-02,4,52,12,2018,2,2,5
B,2018-02-03,1,29,7,2018,2,3,6
B,2018-02-03,2,34,6,2018,2,3,6
B,2018-02-03,3,53,14,2018,2,3,6
B,2018-02-03,4,58,9,2018,2,3,6
B,2018-02-04,1,17,2,2018,2,4,7
B,2018-02-04,2,30,9,2018,2,4,7
B,2018-02-04,3,46,10,2018,2,4,7
B,2018-02-04,4,47,4,2018,2,4,7
B,2018-02-05,1,20,3,2018,2,5,1
B,2018-02-05,2,38,8,2018,2,5,1
B,2018-02-05,3,52,17,2018,2,5,1
B,2018-02-05,4,54,7,2018,2,5,1
B,2018-02-06,1,18,5,2018,2,6,2
B,2018-02-06,2,37,9,2018,2,6,2
B,2018-02-06,3,46,20,2018,2,6,2
B,2018-02-06,4,51,7,2018,2,6,2
B,2018-02-07,1,20,4,2018,2,7,3
B,2018-02-07,2,26,11,2018,2,7,3
B,2018-02-07,3,47,16,2018,2,7,3
B,2018-02-07,4,41,4,2018,2,7,3
B,2018-02-08,1,11,3,2018,2,8,4
B,2018-02-08,2,37,8,2018,2,8,4
B,2018-02-08,3,45,10,2018,2,8,4
B,2018-02-08,4,56,10,2018,2,8,4
B,2018-02-09,1,16,3,2018,2,9,5
B,2018-02-09,2,39,8,2018,2,9,5
B,2018-02-09,3,49,16,2018,2,9,5
B,2018-02-09,4,46,5,2018,2,9,5
B,2018-02-10,1,15,4,2018,2,10,6
B,2018-02-10,2,37,11,2018,2,10,6
B,2018-02-10,3,57,14,2018,2,10,6
