Site,Date,Hour,ED Enc,ED Enc Admitted
A,2020-03-30,1,13,6
A,2020-03-30,2,11,2
A,2020-03-30,3,35,6
A,2020-03-30,4,23,11
A,2020-03-31,1,8,3
A,2020-03-31,2,14,4
A,2020-03-31,3,27,12
A,2020-03-31,4,24,9
A,2020-04-01,1,15,3
A,2020-04-01,2,15,3
A,2020-04-01,3,22,7
A,2020-04-01,4,37,8
A,2020-04-02,1,15,6
A,2020-04-02,2,10,5
A,2020-04-02,3,24,5
A,2020-04-02,4,24,5
A,2020-04-03,1,6,2
A,2020-04-03,2,16,6
A,2020-04-03,3,26,8
A,2020-04-03,4,28,7
A,2020-04-04,1,13,3
A,2020-04-04,2,18,4
A,2020-04-04,3,22,7
A,2020-04-04,4,16,3
A,2020-04-05,1,11,2
A,2020-04-05,2,18,7
A,2020-04-05,3,36,11
A,2020-04-05,4,39,9
A,2020-04-06,1,10,5
A,2020-04-06,2,17,5
A,2020-04-06,3,32,8
A,2020-04-06,4,26,6
A,2020-04-07,1,17,8
A,2020-04-07,2,16,4
A,2020-04-07,3,34,13
A,2020-04-07,4,23,7
A,2020-04-08,1,9,6
A,2020-04-08,2,19,4
A,2020-04-08,3,29,11
A,2020-04-08,4,23,5
A,2020-04-09,1,11,6
A,2020-04-09,2,17,5
A,2020-04-09,3,19,8
A,2020-04-09,4,21,6
A,2020-04-10,1,7,3
A,2020-04-10,2,12,3
A,2020-04-10,3,29,10
A,2020-04-10,4,34,10
A,2020-04-11,1,14,4
A,2020-04-11,2,14,2
A,2020-04-11,3,29,2
A,2020-04-11,4,21,5
A,2020-04-12,1,9,3
A,2020-04-12,2,7,4
A,2020-04-12,3,19,5
A,2020-04-12,4,22,6
A,2020-04-13,1,11,2
A,2020-04-13,2,20,7
A,2020-04-13,3,19,10
A,2020-04-13,4,24,8
A,2020-04-14,1,9,3
A,2020-04-14,2,12,4
A,2020-04-14,3,28,12
A,2020-04-14,4,20,5
A,2020-04-15,1,10,5
A,2020-04-15,2,18,4
A,2020-04-15,3,21,10
A,2020-04-15,4,21,4
A,2020-04-16,1,10,3
A,2020-04-16,2,14,6
A,2020-04-16,3,22,12
A,2020-04-16,4,28,6
A,2020-04-17,1,13,4
A,2020-04-17,2,16,2
A,2020-04-17,3,24,12
A,2020-04-17,4,21,6
A,2020-04-18,1,7,4
A,2020-04-18,2,20,7
A,2020-04-18,3,28,7
A,2020-04-18,4,26,5
A,2020-04-19,1,6,2
A,2020-04-19,2,17,1
A,2020-04-19,3,31,10
A,2020-04-19,4,34,12
A,2020-04-20,1,15,5
A,2020-04-20,2,21,10
A,2020-04-20,3,36,18
A,2020-04-20,4,22,8
A,2020-04-21,1,14,5
A,2020-04-21,2,13,6
A,2020-04-21,3,34,15
A,2020-04-21,4,23,5
A,2020-04-22,1,11,3
A,2020-04-22,2,20,9
A,2020-04-22,3,28,12
A,2020-04-22,4,27,5
A,2020-04-23,1,11,2
A,2020-04-23,2,26,5
A,2020-04-23,3,30,8
A,2020-04-23,4,17,3
A,2020-04-24,1,9,1
A,2020-04-24,2,14,5
A,2020-04-24,3,31,22
A,2020-04-24,4,26,5
A,2020-04-25,1,9,4
A,2020-04-25,2,18,3
A,2020-04-25,3,27,10
A,2020-04-25,4,33,13
A,2020-04-26,1,14,2
A,2020-04-26,2,15,6
A,2020-04-26,3,27,11
A,2020-04-26,4,25,9
A,2020-04-27,1,6,2
A,2020-04-27,2,29,6
A,2020-04-27,3,36,10
A,2020-04-27,4,33,16
A,2020-04-28,1,7,4
A,2020-04-28,2,21,3
A,2020-04-28,3,27,12
A,2020-04-28,4,23,5
A,2020-04-29,1,10,3
A,2020-04-29,2,17,11
A,2020-04-29,3,27,7
A,2020-04-29,4,33,9
A,2020-04-30,1,8,3
A,2020-04-30,2,13,4
A,2020-04-30,3,25,11
A,2020-04-30,4,28,6
A,2020-05-01,1,12,2
A,2020-05-01,2,22,10
A,2020-05-01,3,35,14
A,2020-05-01,4,39,10
A,2020-05-02,1,12,6
A,2020-05-02,2,19,4
A,2020-05-02,3,26,10
A,2020-05-02,4,31,10
A,2020-05-03,1,16,5
A,2020-05-03,2,17,7
A,2020-05-03,3,29,4
A,2020-05-03,4,36,18
A,2020-05-04,1,16,5
A,2020-05-04,2,17,5
A,2020-05-04,3,46,27
A,2020-05-04,4,23,6
A,2020-05-05,1,5,2
A,2020-05-05,2,16,6
A,2020-05-05,3,26,7
A,2020-05-05,4,21,6
A,2020-05-06,1,11,3
A,2020-05-06,2,21,9
A,2020-05-06,3,20,8
A,2020-05-06,4,31,7
A,2020-05-07,1,10,2
A,2020-05-07,2,20,8
A,2020-05-07,3,32,18
A,2020-05-07,4,28,7
A,2020-05-08,1,8,5
A,2020-05-08,2,15,5
A,2020-05-08,3,29,8
A,2020-05-08,4,36,11
A,2020-05-09,1,10,4
A,2020-05-09,2,15,2
A,2020-05-09,3,26,7
A,2020-05-09,4,28,7
A,2020-05-10,1,11,1
A,2020-05-10,2,16,6
A,2020-05-10,3,31,11
A,2020-05-10,4,24,8
A,2020-05-11,1,12,6
A,2020-05-11,2,19,6
A,2020-05-11,3,40,20
A,2020-05-11,4,28,14
A,2020-05-12,1,13,2
A,2020-05-12,2,16,2
A,2020-05-12,3,35,10
A,2020-05-12,4,36,14
A,2020-05-13,1,7,1
A,2020-05-13,2,17,9
A,2020-05-13,3,43,15
A,2020-05-13,4,21,8
A,2020-05-14,1,11,6
A,2020-05-14,2,25,8
A,2020-05-14,3,39,15
A,2020-05-14,4,33,14
A,2020-05-15,1,8,1
A,2020-05-15,2,21,8
A,2020-05-15,3,41,17
A,2020-05-15,4,28,6
A,2020-05-16,1,14,4
A,2020-05-16,2,28,10
A,2020-05-16,3,24,6
A,2020-05-16,4,21,6
A,2020-05-17,1,9,4
A,2020-05-17,2,19,4
A,2020-05-17,3,27,10
A,2020-05-17,4,27,4
A,2020-05-18,1,9,0
A,2020-05-18,2,19,10
A,2020-05-18,3,36,14
A,2020-05-18,4,29,9
A,2020-05-19,1,15,4
A,2020-05-19,2,17,5
A,2020-05-19,3,29,15
A,2020-05-19,4,33,10
A,2020-05-20,1,4,2
A,2020-05-20,2,24,10
A,2020-05-20,3,41,17
A,2020-05-20,4,23,8
A,2020-05-21,1,15,5
A,2020-05-21,2,26,10
A,2020-05-21,3,30,11
A,2020-05-21,4,23,9
A,2020-05-22,1,8,3
A,2020-05-22,2,13,6
A,2020-05-22,3,31,8
A,2020-05-22,4,31,7
A,2020-05-23,1,14,4
A,2020-05-23,2,26,8
A,2020-05-23,3,27,11
A,2020-05-23,4,32,14
A,2020-05-24,1,16,4
A,2020-05-24,2,14,9
A,2020-05-24,3,27,6
A,2020-05-24,4,28,7
A,2020-05-25,1,12,7
A,2020-05-25,2,18,5
A,2020-05-25,3,39,15
A,2020-05-25,4,26,6
A,2020-05-26,1,13,6
A,2020-05-26,2,23,7
A,2020-05-26,3,41,17
A,2020-05-26,4,23,6
A,2020-05-27,1,14,3
A,2020-05-27,2,27,9
A,2020-05-27,3,27,11
A,2020-05-27,4,27,8
A,2020-05-28,1,12,5
A,2020-05-28,2,19,8
A,2020-05-28,3,37,11
A,2020-05-28,4,33,8
A,2020-05-29,1,11,5
A,2020-05-29,2,23,5
A,2020-05-29,3,42,11
A,2020-05-29,4,35,13
A,2020-05-30,1,9,0
A,2020-05-30,2,22,8
A,2020-05-30,3,26,10
A,2020-05-30,4,42,11
A,2020-05-31,1,10,3
A,2020-05-31,2,15,3
A,2020-05-31,3,40,21
A,2020-05-31,4,37,11
A,2020-06-01,1,6,1
A,2020-06-01,2,26,14
A,2020-06-01,3,29,8
A,2020-06-01,4,38,12
A,2020-06-02,1,18,6
A,2020-06-02,2,22,11
A,2020-06-02,3,42,17
A,2020-06-02,4,40,10
A,2020-06-03,1,12,6
A,2020-06-03,2,22,9
A,2020-06-03,3,41,17
A,2020-06-03,4,34,13
A,2020-06-04,1,10,1
A,2020-06-04,2,26,8
A,2020-06-04,3,29,9
A,2020-06-04,4,36,13
A,2020-06-05,1,10,2
A,2020-06-05,2,23,7
A,2020-06-05,3,31,17
A,2020-06-05,4,38,12
A,2020-06-06,1,18,8
A,2020-06-06,2,31,12
A,2020-06-06,3,36,11
A,2020-06-06,4,22,8
A,2020-06-07,1,14,4
A,2020-06-07,2,26,7
A,2020-06-07,3,42,9
A,2020-06-07,4,37,11
A,2020-06-08,1,12,2
A,2020-06-08,2,22,11
A,2020-06-08,3,44,13
A,2020-06-08,4,47,14
A,2020-06-09,1,21,9
A,2020-06-09,2,15,5
A,2020-06-09,3,54,19
A,2020-06-09,4,35,8
A,2020-06-10,1,12,3
A,2020-06-10,2,21,10
A,2020-06-10,3,38,20
A,2020-06-10,4,33,8
A,2020-06-11,1,11,4
A,2020-06-11,2,23,5
A,2020-06-11,3,34,9
A,2020-06-11,4,30,7
A,2020-06-12,1,8,3
A,2020-06-12,2,19,4
A,2020-06-12,3,43,13
A,2020-06-12,4,27,11
A,2020-06-13,1,10,5
A,2020-06-13,2,27,9
A,2020-06-13,3,34,10
A,2020-06-13,4,33,11
A,2020-06-14,1,4,1
A,2020-06-14,2,23,7
A,2020-06-14,3,41,14
A,2020-06-14,4,22,11
A,2020-06-15,1,17,7
A,2020-06-15,2,18,6
A,2020-06-15,3,41,21
A,2020-06-15,4,33,9
A,2020-06-16,1,18,6
A,2020-06-16,2,21,9
A,2020-06-16,3,33,13
A,2020-06-16,4,30,15
A,2020-06-17,1,14,2
A,2020-06-17,2,19,6
A,2020-06-17,3,31,10
A,2020-06-17,4,35,12
A,2020-06-18,1,11,2
A,2020-06-18,2,26,9
A,2020-06-18,3,41,11
A,2020-06-18,4,27,4
A,2020-06-19,1,14,9
A,2020-06-19,2,13,4
A,2020-06-19,3,40,16
A,2020-06-19,4,40,12
A,2020-06-20,1,13,2
A,2020-06-20,2,21,6
A,2020-06-20,3,30,10
A,2020-06-20,4,30,7
A,2020-06-21,1,23,6
A,2020-06-21,2,27,8
A,2020-06-21,3,30,11
A,2020-06-21,4,41,9
A,2020-06-22,1,9,2
A,2020-06-22,2,20,4
A,2020-06-22,3,36,16
A,2020-06-22,4,42,17
A,2020-06-23,1,13,5
A,2020-06-23,2,24,8
A,2020-06-23,3,50,20
A,2020-06-23,4,39,13
A,2020-06-24,1,13,5
A,2020-06-24,2,16,5
A,2020-06-24,3,32,7
A,2020-06-24,4,38,11
A,2020-06-25,1,13,4
A,2020-06-25,2,35,11
A,2020-06-25,3,32,9
A,2020-06-25,4,25,13
A,2020-06-26,1,12,4
A,2020-06-26,2,27,5
A,2020-06-26,3,34,11
A,2020-06-26,4,45,7
A,2020-06-27,1,16,6
A,2020-06-27,2,30,5
A,2020-06-27,3,45,13
A,2020-06-27,4,38,12
A,2020-06-28,1,16,4
A,2020-06-28,2,18,6
A,2020-06-28,3,32,14
A,2020-06-28,4,28,8
A,2020-06-29,1,12,4
A,2020-06-29,2,18,6
A,2020-06-29,3,41,17
A,2020-06-29,4,26,10
A,2020-06-30,1,23,8
A,2020-06-30,2,25,7
A,2020-06-30,3,38,19
A,2020-06-30,4,38,13
A,2020-07-01,1,10,2
A,2020-07-01,2,26,8
A,2020-07-01,3,37,13
A,2020-07-01,4,30,3
A,2020-07-02,1,12,3
A,2020-07-02,2,29,7
A,2020-07-02,3,42,14
A,2020-07-02,4,35,8
A,2020-07-03,1,14,5
A,2020-07-03,2,32,8
A,2020-07-03,3,45,14
A,2020-07-03,4,34,5
A,2020-07-04,1,16,6
A,2020-07-04,2,27,5
A,2020-07-04,3,32,7
A,2020-07-04,4,34,7
A,2020-07-05,1,15,6
A,2020-07-05,2,27,11
A,2020-07-05,3,36,12
A,2020-07-05,4,29,8
A,2020-07-06,1,10,2
A,2020-07-06,2,24,11
A,2020-07-06,3,49,20
A,2020-07-06,4,33,7
A,2020-07-07,1,11,5
A,2020-07-07,2,23,7
A,2020-07-07,3,44,11
A,2020-07-07,4,46,18
A,2020-07-08,1,18,6
A,2020-07-08,2,28,9
A,2020-07-08,3,33,11
A,2020-07-08,4,36,14
A,2020-07-09,1,11,5
A,2020-07-09,2,22,8
A,2020-07-09,3,20,6
A,2020-07-09,4,44,10
A,2020-07-10,1,8,4
A,2020-07-10,2,21,7
A,2020-07-10,3,48,14
A,2020-07-10,4,37,7
A,2020-07-11,1,16,5
A,2020-07-11,2,20,7
A,2020-07-11,3,21,3
A,2020-07-11,4,30,11
A,2020-07-12,1,19,6
A,2020-07-12,2,20,8
A,2020-07-12,3,44,15
A,2020-07-12,4,31,11
A,2020-07-13,1,14,4
A,2020-07-13,2,28,14
A,2020-07-13,3,40,13
A,2020-07-13,4,46,17
A,2020-07-14,1,8,4
A,2020-07-14,2,27,10
A,2020-07-14,3,39,10
A,2020-07-14,4,29,10
A,2020-07-15,1,18,5
A,2020-07-15,2,30,5
A,2020-07-15,3,31,10
A,2020-07-15,4,38,7
A,2020-07-16,1,19,5
A,2020-07-16,2,31,11
A,2020-07-16,3,43,14
A,2020-07-16,4,35,15
A,2020-07-17,1,18,5
A,2020-07-17,2,27,7
A,2020-07-17,3,40,10
A,2020-07-17,4,40,11
A,2020-07-18,1,11,3
A,2020-07-18,2,14,4
A,2020-07-18,3,34,9
A,2020-07-18,4,42,13
A,2020-07-19,1,16,5
A,2020-07-19,2,23,6
A,2020-07-19,3,37,11
A,2020-07-19,4,38,11
A,2020-07-20,1,11,4
A,2020-07-20,2,26,8
A,2020-07-20,3,52,18
A,2020-07-20,4,27,8
A,2020-07-21,1,16,5
A,2020-07-21,2,25,5
A,2020-07-21,3,33,14
A,2020-07-21,4,48,14
A,2020-07-22,1,11,3
A,2020-07-22,2,28,8
A,2020-07-22,3,30,6
A,2020-07-22,4,46,11
A,2020-07-23,1,11,3
A,2020-07-23,2,20,8
A,2020-07-23,3,41,17
A,2020-07-23,4,44,14
A,2020-07-24,1,8,5
A,2020-07-24,2,12,4
A,2020-07-24,3,53,22
A,2020-07-24,4,30,6
A,2020-07-25,1,20,7
A,2020-07-25,2,24,7
A,2020-07-25,3,37,11
A,2020-07-25,4,33,13
A,2020-07-26,1,15,6
A,2020-07-26,2,24,11
A,2020-07-26,3,26,8
A,2020-07-26,4,37,9
A,2020-07-27,1,16,5
A,2020-07-27,2,21,7
A,2020-07-27,3,53,23
A,2020-07-27,4,36,7
A,2020-07-28,1,21,6
A,2020-07-28,2,35,12
A,2020-07-28,3,46,14
A,2020-07-28,4,28,8
A,2020-07-29,1,11,3
A,2020-07-29,2,33,15
A,2020-07-29,3,32,15
A,2020-07-29,4,39,7
A,2020-07-30,1,12,5
A,2020-07-30,2,25,9
A,2020-07-30,3,28,9
A,2020-07-30,4,24,4
A,2020-07-31,1,14,4
A,2020-07-31,2,22,9
A,2020-07-31,3,39,18
A,2020-07-31,4,40,14
A,2020-08-01,1,18,7
A,2020-08-01,2,16,5
A,2020-08-01,3,39,10
A,2020-08-01,4,30,5
A,2020-08-02,1,13,6
A,2020-08-02,2,17,7
A,2020-08-02,3,29,7
A,2020-08-02,4,43,12
A,2020-08-03,1,18,7
A,2020-08-03,2,29,13
A,2020-08-03,3,46,16
A,2020-08-03,4,40,16
A,2020-08-04,1,16,7
A,2020-08-04,2,28,16
A,2020-08-04,3,41,14
A,2020-08-04,4,36,14
A,2020-08-05,1,10,4
A,2020-08-05,2,21,4
A,2020-08-05,3,27,10
A,2020-08-05,4,34,10
A,2020-08-06,1,15,5
A,2020-08-06,2,23,5
A,2020-08-06,3,44,14
A,2020-08-06,4,38,8
A,2020-08-07,1,15,7
A,2020-08-07,2,24,13
A,2020-08-07,3,48,14
A,2020-08-07,4,42,9
A,2020-08-08,1,18,3
A,2020-08-08,2,27,8
A,2020-08-08,3,34,12
A,2020-08-08,4,44,13
A,2020-08-09,1,17,3
A,2020-08-09,2,24,7
A,2020-08-09,3,38,15
A,2020-08-09,4,36,9
A,2020-08-10,1,12,3
A,2020-08-10,2,26,7
A,2020-08-10,3,46,16
A,2020-08-10,4,38,8
A,2020-08-11,1,18,6
A,2020-08-11,2,35,9
A,2020-08-11,3,43,15
A,2020-08-11,4,42,14
A,2020-08-12,1,14,4
A,2020-08-12,2,24,9
A,2020-08-12,3,34,19
A,2020-08-12,4,30,9
A,2020-08-13,1,14,4
A,2020-08-13,2,24,9
A,2020-08-13,3,41,14
A,2020-08-13,4,34,3
A,2020-08-14,1,10,1
A,2020-08-14,2,21,7
A,2020-08-14,3,36,9
A,2020-08-14,4,46,12
A,2020-08-15,1,13,7
A,2020-08-15,2,30,6
A,2020-08-15,3,47,19
A,2020-08-15,4,40,12
A,2020-08-16,1,12,6
A,2020-08-16,2,30,10
A,2020-08-16,3,27,13
A,2020-08-16,4,31,7
A,2020-08-17,1,19,6
A,2020-08-17,2,17,5
A,2020-08-17,3,42,13
A,2020-08-17,4,39,10
A,2020-08-18,1,9,4
A,2020-08-18,2,23,8
A,2020-08-18,3,37,10
A,2020-08-18,4,46,22
A,2020-08-19,1,18,5
A,2020-08-19,2,26,9
A,2020-08-19,3,37,14
A,2020-08-19,4,29,7
A,2020-08-20,1,17,4
A,2020-08-20,2,30,13
A,2020-08-20,3,49,25
A,2020-08-20,4,35,11
A,2020-08-21,1,4,0
A,2020-08-21,2,29,9
A,2020-08-21,3,53,17
A,2020-08-21,4,35,6
A,2020-08-22,1,16,5
A,2020-08-22,2,23,8
A,2020-08-22,3,42,13
A,2020-08-22,4,40,10
A,2020-08-23,1,18,6
A,2020-08-23,2,21,7
A,2020-08-23,3,32,9
A,2020-08-23,4,43,18
A,2020-08-24,1,13,9
A,2020-08-24,2,18,5
A,2020-08-24,3,32,9
A,2020-08-24,4,27,8
A,2020-08-25,1,6,1
A,2020-08-25,2,25,13
A,2020-08-25,3,38,18
A,2020-08-25,4,38,8
A,2020-08-26,1,10,2
A,2020-08-26,2,33,14
A,2020-08-26,3,42,14
A,2020-08-26,4,29,15
A,2020-08-27,1,6,0
A,2020-08-27,2,30,9
A,2020-08-27,3,38,15
A,2020-08-27,4,43,16
A,2020-08-28,1,6,4
A,2020-08-28,2,29,15
A,2020-08-28,3,39,17
A,2020-08-28,4,32,10
A,2020-08-29,1,17,7
A,2020-08-29,2,24,6
A,2020-08-29,3,29,10
A,2020-08-29,4,39,8
A,2020-08-30,1,15,6
A,2020-08-30,2,17,7
A,2020-08-30,3,36,12
A,2020-08-30,4,42,11
A,2020-08-31,1,9,4
A,2020-08-31,2,18,9
A,2020-08-31,3,41,17
A,2020-08-31,4,40,10
A,2020-09-01,1,14,5
A,2020-09-01,2,29,9
A,2020-09-01,3,43,20
A,2020-09-01,4,38,17
A,2020-09-02,1,13,4
A,2020-09-02,2,28,3
A,2020-09-02,3,42,18
A,2020-09-02,4,35,14
A,2020-09-03,1,13,2
A,2020-09-03,2,25,6
A,2020-09-03,3,27,10
A,2020-09-03,4,41,13
A,2020-09-04,1,14,2
A,2020-09-04,2,31,16
A,2020-09-04,3,37,7
A,2020-09-04,4,30,7
A,2020-09-05,1,14,3
A,2020-09-05,2,22,7
A,2020-09-05,3,37,11
A,2020-09-05,4,31,9
A,2020-09-06,1,18,7
A,2020-09-06,2,32,8
A,2020-09-06,3,36,10
A,2020-09-06,4,40,10
A,2020-09-07,1,13,7
A,2020-09-07,2,28,11
A,2020-09-07,3,45,13
A,2020-09-07,4,29,5
A,2020-09-08,1,16,8
A,2020-09-08,2,20,7
A,2020-09-08,3,39,16
A,2020-09-08,4,35,15
A,2020-09-09,1,10,2
A,2020-09-09,2,15,6
A,2020-09-09,3,26,8
A,2020-09-09,4,36,10
A,2020-09-10,1,15,6
A,2020-09-10,2,16,6
A,2020-09-10,3,39,14
A,2020-09-10,4,31,8
A,2020-09-11,1,7,1
A,2020-09-11,2,29,9
A,2020-09-11,3,32,18
A,2020-09-11,4,43,14
A,2020-09-12,1,18,1
A,2020-09-12,2,28,6
A,2020-09-12,3,46,13
A,2020-09-12,4,44,10
A,2020-09-13,1,19,5
A,2020-09-13,2,29,11
A,2020-09-13,3,41,18
A,2020-09-13,4,44,13
A,2020-09-14,1,14,5
A,2020-09-14,2,30,13
A,2020-09-14,3,37,10
A,2020-09-14,4,37,17
A,2020-09-15,1,16,7
A,2020-09-15,2,23,6
A,2020-09-15,3,29,8
A,2020-09-15,4,34,12
A,2020-09-16,1,11,6
A,2020-09-16,2,24,9
A,2020-09-16,3,44,20
A,2020-09-16,4,37,13
A,2020-09-17,1,10,9
A,2020-09-17,2,26,11
A,2020-09-17,3,38,10
A,2020-09-17,4,34,13
A,2020-09-18,1,8,1
A,2020-09-18,2,27,10
A,2020-09-18,3,40,15
A,2020-09-18,4,31,5
A,2020-09-19,1,15,3
A,2020-09-19,2,31,8
A,2020-09-19,3,35,8
A,2020-09-19,4,25,5
A,2020-09-20,1,16,8
A,2020-09-20,2,33,10
A,2020-09-20,3,47,16
A,2020-09-20,4,37,14
A,2020-09-21,1,16,4
A,2020-09-21,2,31,9
A,2020-09-21,3,45,18
A,2020-09-21,4,40,9
A,2020-09-22,1,23,9
A,2020-09-22,2,29,12
A,2020-09-22,3,49,19
A,2020-09-22,4,48,13
A,2020-09-23,1,7,1
A,2020-09-23,2,26,7
A,2020-09-23,3,38,19
A,2020-09-23,4,36,10
A,2020-09-24,1,20,10
A,2020-09-24,2,25,5
A,2020-09-24,3,50,18
A,2020-09-24,4,33,12
A,2020-09-25,1,18,6
A,2020-09-25,2,25,6
A,2020-09-25,3,32,12
A,2020-09-25,4,43,12
A,2020-09-26,1,19,6
A,2020-09-26,2,33,12
A,2020-09-26,3,40,11
A,2020-09-26,4,29,11
A,2020-09-27,1,10,4
A,2020-09-27,2,19,4
A,2020-09-27,3,43,12
A,2020-09-27,4,30,9
A,2020-09-28,1,7,1
A,2020-09-28,2,23,10
A,2020-09-28,3,27,8
A,2020-09-28,4,33,17
A,2020-09-29,1,11,3
A,2020-09-29,2,23,10
A,2020-09-29,3,39,16
A,2020-09-29,4,34,7
A,2020-09-30,1,11,7
A,2020-09-30,2,24,6
A,2020-09-30,3,47,20
A,2020-09-30,4,23,7
A,2020-10-01,1,10,3
A,2020-10-01,2,21,8
A,2020-10-01,3,40,14
A,2020-10-01,4,24,8
A,2020-10-02,1,13,4
A,2020-10-02,2,28,7
A,2020-10-02,3,42,22
A,2020-10-02,4,38,13
A,2020-10-03,1,14,6
A,2020-10-03,2,23,4
A,2020-10-03,3,37,12
A,2020-10-03,4,33,11
A,2020-10-04,1,16,4
A,2020-10-04,2,27,10
A,2020-10-04,3,36,8
A,2020-10-04,4,43,12
A,2020-10-05,1,17,9
A,2020-10-05,2,26,10
A,2020-10-05,3,48,20
A,2020-10-05,4,40,14
A,2020-10-06,1,12,5
A,2020-10-06,2,27,8
A,2020-10-06,3,38,12
A,2020-10-06,4,45,11
A,2020-10-07,1,11,2
A,2020-10-07,2,35,11
A,2020-10-07,3,39,18
A,2020-10-07,4,45,13
A,2020-10-08,1,14,5
A,2020-10-08,2,33,10
A,2020-10-08,3,42,13
A,2020-10-08,4,42,13
A,2020-10-09,1,15,7
A,2020-10-09,2,25,13
A,2020-10-09,3,31,11
A,2020-10-09,4,44,12
A,2020-10-10,1,17,5
A,2020-10-10,2,26,9
A,2020-10-10,3,41,14
A,2020-10-10,4,38,10
A,2020-10-11,1,7,2
A,2020-10-11,2,34,10
A,2020-10-11,3,33,8
A,2020-10-11,4,34,10
A,2020-10-12,1,16,7
A,2020-10-12,2,35,12
A,2020-10-12,3,40,9
A,2020-10-12,4,41,15
A,2020-10-13,1,9,5
A,2020-10-13,2,27,6
A,2020-10-13,3,50,15
A,2020-10-13,4,43,15
A,2020-10-14,1,11,4
A,2020-10-14,2,21,7
A,2020-10-14,3,46,13
A,2020-10-14,4,24,5
A,2020-10-15,1,13,5
A,2020-10-15,2,32,13
A,2020-10-15,3,32,9
A,2020-10-15,4,34,9
A,2020-10-16,1,11,5
A,2020-10-16,2,24,4
A,2020-10-16,3,31,14
A,2020-10-16,4,35,8
A,2020-10-17,1,12,5
A,2020-10-17,2,23,10
A,2020-10-17,3,37,13
A,2020-10-17,4,26,7
A,2020-10-18,1,12,6
A,2020-10-18,2,32,19
A,2020-10-18,3,37,11
A,2020-10-18,4,24,6
A,2020-10-19,1,11,2
A,2020-10-19,2,27,5
A,2020-10-19,3,41,14
A,2020-10-19,4,35,12
A,2020-10-20,1,8,4
A,2020-10-20,2,26,9
A,2020-10-20,3,32,15
A,2020-10-20,4,38,16
A,2020-10-21,1,7,3
A,2020-10-21,2,27,5
A,2020-10-21,3,46,20
A,2020-10-21,4,29,10
A,2020-10-22,1,18,8
A,2020-10-22,2,34,13
A,2020-10-22,3,39,10
A,2020-10-22,4,44,18
A,2020-10-23,1,19,5
A,2020-10-23,2,25,11
A,2020-10-23,3,38,12
A,2020-10-23,4,43,13
A,2020-10-24,1,10,3
A,2020-10-24,2,26,7
A,2020-10-24,3,41,9
A,2020-10-24,4,40,12
A,2020-10-25,1,18,5
A,2020-10-25,2,19,7
A,2020-10-25,3,38,10
A,2020-10-25,4,24,6
A,2020-10-26,1,14,5
A,2020-10-26,2,30,7
A,2020-10-26,3,42,13
A,2020-10-26,4,39,9
A,2020-10-27,1,8,3
A,2020-10-27,2,23,9
A,2020-10-27,3,33,15
A,2020-10-27,4,30,16
A,2020-10-28,1,20,12
A,2020-10-28,2,33,12
A,2020-10-28,3,46,12
A,2020-10-28,4,33,5
A,2020-10-29,1,13,1
A,2020-10-29,2,43,18
A,2020-10-29,3,29,8
A,2020-10-29,4,45,8
A,2020-10-30,1,16,5
A,2020-10-30,2,24,10
A,2020-10-30,3,54,19
A,2020-10-30,4,44,16
A,2020-10-31,1,11,3
A,2020-10-31,2,22,9
A,2020-10-31,3,45,14
A,2020-10-31,4,36,11
A,2020-11-01,1,20,7
A,2020-11-01,2,32,12
A,2020-11-01,3,41,18
A,2020-11-01,4,33,7
A,2020-11-02,1,16,4
A,2020-11-02,2,27,7
A,2020-11-02,3,49,10
A,2020-11-02,4,29,12
A,2020-11-03,1,8,6
A,2020-11-03,2,28,11
A,2020-11-03,3,46,9
A,2020-11-03,4,30,4
A,2020-11-04,1,14,5
A,2020-11-04,2,24,9
A,2020-11-04,3,41,14
A,2020-11-04,4,33,11
A,2020-11-05,1,9,5
A,2020-11-05,2,40,13
A,2020-11-05,3,36,15
A,2020-11-05,4,31,8
A,2020-11-06,1,13,6
A,2020-11-06,2,21,6
A,2020-11-06,3,51,19
A,2020-11-06,4,32,9
A,2020-11-07,1,16,5
A,2020-11-07,2,30,7
A,2020-11-07,3,32,9
A,2020-11-07,4,45,6
A,2020-11-08,1,11,7
A,2020-11-08,2,25,6
A,2020-11-08,3,37,13
A,2020-11-08,4,33,8
A,2020-11-09,1,17,6
A,2020-11-09,2,42,20
A,2020-11-09,3,50,24
A,2020-11-09,4,26,10
A,2020-11-10,1,8,3
A,2020-11-10,2,30,8
A,2020-11-10,3,32,15
A,2020-11-10,4,28,11
A,2020-11-11,1,15,4
A,2020-11-11,2,31,10
A,2020-11-11,3,39,16
A,2020-11-11,4,35,13
A,2020-11-12,1,8,2
A,2020-11-12,2,32,17
A,2020-11-12,3,33,10
A,2020-11-12,4,35,15
A,2020-11-13,1,12,3
A,2020-11-13,2,29,9
A,2020-11-13,3,38,12
A,2020-11-13,4,27,12
A,2020-11-14,1,10,2
A,2020-11-14,2,30,10
A,2020-11-14,3,41,13
A,2020-11-14,4,33,9
A,2020-11-15,1,13,3
A,2020-11-15,2,25,2
A,2020-11-15,3,30,9
A,2020-11-15,4,29,8
A,2020-11-16,1,11,7
A,2020-11-16,2,23,5
A,2020-11-16,3,60,16
A,2020-11-16,4,24,4
A,2020-11-17,1,6,0
A,2020-11-17,2,26,9
A,2020-11-17,3,41,15
